f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,label,frame,video_id
0.5896000266075134,0.9196000099182129,0.06169364973902702,0.06639182567596436,0.09063101559877396,0.08581475168466568,0.031280823051929474,0.42905980348587036,0.031280823051929474,1.0,0.031280823051929474,999.0,31.96846580505371,0.0,0.0,0.0,0.0,0.0,0.08959999680519104,0.4196000099182129,1.0,0.0,0.4630463421344757,0.588648796081543,-0.0006348328897729516,0.0040310462936758995,0.05181395262479782,-0.0013603243278339505,0.23245462775230408,0.21610471606254578,24.555194854736328,0.8536585569381714,24.56888771057129,852.8269653320312,9.081453323364258,0.04878048598766327,0.05625103786587715,0.0,0.05291463062167168,0.0,0.09116341918706894,0.1738000214099884,0.8292682766914368,0.0,0.10485222190618515,0.18099084496498108,0.0341104120016098,0.05514398217201233,0.039196256548166275,0.04879126697778702,0.1449408382177353,0.0947890356183052,154.0733184814453,0.3534482419490814,154.07113647460938,353.04150390625,22.518348693847656,0.2154088020324707,0.07725314050912857,0.0,0.061416056007146835,0.0,0.0636301264166832,0.10202867537736893,0.5365853905677795,0.0,0.036499977111816406,0.1734999716281891,0.013693438842892647,0.012198451906442642,-0.00010099261999130249,0.07188273221254349,-0.1989736407995224,0.04156880080699921,-0.13657422363758087,-1.0,-0.1288989931344986,-998.864013671875,0.0,0.0,-0.23214243352413177,0.0,-0.1419498175382614,0.0,-0.0364999994635582,0.08050000667572021,0.0,0.0,cross,1387.0,c472ff68-ba03-4abd-9c4e-1a57bfd38bc8
0.1746000051498413,0.9902999997138977,-0.10682439804077148,0.06994931399822235,0.12768852710723877,0.09089575707912445,0.5884549617767334,0.5884549617767334,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253999948501587,0.4902999997138977,0.0,0.0,0.4658365547657013,0.6596903204917908,-0.0007010851404629648,-0.0010942356893792748,0.08358577638864517,0.0011839392827823758,0.31693458557128906,0.34377962350845337,633.5947875976562,0.3658536672592163,633.5947875976562,999.0,2.316692352294922,0.024390242993831635,0.02088039740920067,0.0,0.008712667971849442,0.0,0.14265121519565582,0.29344627261161804,0.31707316637039185,0.0,0.1753559112548828,0.2596835196018219,0.05818275734782219,0.08161348104476929,0.05532723292708397,0.0711967796087265,0.11584722250699997,0.0816635712981224,481.078369140625,0.4816688597202301,481.078369140625,0.0,8.969965934753418,0.15425743162631989,0.05479387938976288,0.0,0.027188178151845932,0.0,0.10755211859941483,0.08261819183826447,0.5604451298713684,0.0,-0.017099976539611816,-0.5464999675750732,-0.0056785475462675095,-0.19008496403694153,0.0722619816660881,0.01295448187738657,0.12534856796264648,0.06916850805282593,998.9682006835938,-1.0,998.9682006835938,0.0,-31.458986282348633,0.0,-0.25079619884490967,0.0,-0.141669362783432,0.0,0.017100006341934204,0.07269999384880066,-1.0,0.0,ball_carry,2384.0,c472ff68-ba03-4abd-9c4e-1a57bfd38bc8
0.12240000069141388,0.4832000136375427,-0.04502266272902489,-0.006970993243157864,0.04555913805961609,-0.09479385614395142,0.2933666706085205,0.785792350769043,0.16032174229621887,1.0,0.16032174229621887,0.6198188662528992,0.0,0.0,0.14988195896148682,0.14474999904632568,0.043226610869169235,0.08229999989271164,0.3776000142097473,0.01679999940097332,0.0,0.0,0.4137926697731018,0.4397878348827362,0.0026925751008093357,-0.0004655673401430249,0.04358246922492981,-0.0010644588619470596,0.2619011104106903,0.3735123574733734,24.56576919555664,0.9756097793579102,24.56576919555664,414.49346923828125,2.182781219482422,0.0,0.08957989513874054,0.02741585485637188,0.025943221524357796,0.015446341596543789,0.16015364229679108,0.08201707154512405,1.0243902206420898,0.0,0.20263071358203888,0.09082452952861786,0.05179808288812637,0.01936536841094494,0.034148119390010834,0.03772472217679024,0.09400487691164017,0.24968528747558594,154.0716094970703,0.1542574167251587,154.0716094970703,491.93560791015625,7.135593414306641,0.0,0.06580450385808945,0.05573747307062149,0.019133301451802254,0.03141403943300247,0.15113474428653717,0.07174818217754364,1.3341262340545654,0.0,0.4781000018119812,0.01850000023841858,0.11207153648138046,0.01569964364171028,-0.09033997356891632,-0.046661775559186935,-0.30858495831489563,-0.5268809199333191,-0.24105706810951233,0.0,-0.24105706810951233,998.3782958984375,33.58466720581055,0.0,-0.10390092432498932,0.0,-0.04075261577963829,0.0,-0.28850001096725464,-0.01850000023841858,1.0,0.0,save,1454.0,c472ff68-ba03-4abd-9c4e-1a57bfd38bc8
0.5034999847412109,0.4959000051021576,-0.018069539219141006,0.07548913359642029,0.07762162387371063,0.05929838493466377,0.005390733014792204,0.005390733014792204,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035000001080334187,0.004100000020116568,0.0,0.0,0.4813585579395294,0.22292928397655487,-0.0008559346897527575,0.00021487430785782635,0.06872070580720901,6.543018389493227e-05,0.360864520072937,0.360864520072937,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19020730257034302,0.2779828608036041,0.0,0.0,0.23867091536521912,0.10668786615133286,0.07492154836654663,0.0340021476149559,0.04525071382522583,0.05709518492221832,0.12344476580619812,0.12344476580619812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14537015557289124,0.10428798943758011,0.0,0.0,-0.036199986934661865,0.0738999992609024,0.006580369547009468,0.024097733199596405,0.008928002789616585,-0.043355606496334076,-0.08139154314994812,-0.08139154314994812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03620000183582306,-0.0738999992609024,0.0,0.0,ball_carry,1200.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.3393000066280365,0.31130000948905945,-0.04394608363509178,-0.029319800436496735,0.05282905697822571,-0.02322688139975071,0.24785515666007996,0.24785515666007996,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606999933719635,0.18870000541210175,0.0,0.0,0.38426586985588074,0.4053025245666504,-0.006161407567560673,0.0004852092533838004,0.05947676673531532,-0.0024855337105691433,0.2757909893989563,0.2757909893989563,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21926100552082062,0.14518536627292633,0.0,0.0,0.2051108032464981,0.13061007857322693,0.06496608257293701,0.04164104908704758,0.04955078288912773,0.04861648380756378,0.07369384169578552,0.07369384169578552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08596200495958328,0.0703408345580101,0.0,0.0,-0.05110001564025879,0.20809999108314514,0.05365271866321564,0.060689132660627365,-0.06273134052753448,0.032415036112070084,-0.01976919174194336,-0.01976919174194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051100000739097595,-0.16590000689029694,0.0,0.0,cross,533.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.6783000230789185,0.21150000393390656,0.0714532732963562,-0.016767479479312897,0.07339426875114441,-0.03739629313349724,0.7601805329322815,0.339150607585907,0.7601805329322815,1.0,0.7601805329322815,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17829999327659607,0.28850001096725464,1.0,0.0,0.57252436876297,0.27313658595085144,0.0064531853422522545,-4.7082037781365216e-05,0.05448310449719429,0.000900922401342541,0.49358856678009033,0.30178460478782654,365.8739318847656,0.6341463327407837,365.8739318847656,999.0,0.0,0.0,0.0027524391189217567,0.0,0.016784146428108215,0.0,0.17845608294010162,0.2287268489599228,0.707317054271698,0.0,0.18062368035316467,0.09485591948032379,0.05837467685341835,0.028480112552642822,0.03594381362199783,0.045969247817993164,0.23229879140853882,0.08529625087976456,480.89385986328125,0.4816688895225525,480.89385986328125,0.0,0.0,0.0,0.008429354056715965,0.0,0.051049526780843735,0.0,0.07770538330078125,0.09027010202407837,0.6341462731361389,0.0,0.30150002241134644,-0.32660001516342163,0.013844544067978859,-0.1123189628124237,-0.012185905128717422,-0.0352865494787693,0.1655483990907669,0.1655483990907669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006099998950958252,0.2502000033855438,0.0,0.0,cross,587.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.22869999706745148,0.1428000032901764,-0.04312630370259285,-0.030408717691898346,0.0527690052986145,0.0384293794631958,0.44854825735092163,0.44854825735092163,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27129998803138733,0.3571999967098236,0.0,0.0,0.5070000886917114,0.35767316818237305,-0.004683552775532007,-0.004028209485113621,0.09273276478052139,-0.0017527571180835366,0.44032910466194153,0.43835291266441345,317.05877685546875,0.46341463923454285,438.8777160644531,609.3740844726562,2.2139124870300293,0.024390242993831635,0.00779446866363287,0.0,0.0012978424783796072,0.0,0.2197560966014862,0.232756108045578,0.6829268336296082,0.1463414579629898,0.27101996541023254,0.22036834061145782,0.08287391066551208,0.07108086347579956,0.057960085570812225,0.06360425055027008,0.1987282633781433,0.22787106037139893,464.6646728515625,0.4986597001552582,495.51318359375,487.0323486328125,14.002012252807617,0.15425743162631989,0.017732877284288406,0.0,0.0029658230487257242,0.0,0.15877053141593933,0.12101125717163086,0.7135970592498779,0.35344821214675903,-0.7599000334739685,-0.7894999980926514,-0.19169604778289795,-0.20141293108463287,-0.11063264310359955,0.012042921036481857,-0.2730732858181,0.2472868114709854,0.22879762947559357,1.0,-998.5970458984375,998.8258666992188,0.0,0.0,0.045499999076128006,0.0,0.0062500000931322575,0.0,-0.20149999856948853,-0.15810000896453857,1.0,-1.0,save,1021.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.7965999841690063,0.6166999936103821,0.04985020309686661,0.05434875935316086,0.07374842464923859,0.03639620915055275,0.3187325596809387,0.3187325596809387,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29660001397132874,0.11670000106096268,0.0,0.0,0.44224637746810913,0.45910006761550903,-0.00736626423895359,0.0012891090009361506,0.10067347437143326,-0.0017691899556666613,0.4441176950931549,0.3380282521247864,609.3899536132812,0.39024388790130615,609.3899536132812,999.0,0.6488345265388489,0.0,0.007532926741987467,0.0,0.004591463599354029,0.0,0.26993411779403687,0.14617317914962769,0.04878048598766327,0.0,0.29589685797691345,0.1968182623386383,0.0926022082567215,0.06583741307258606,0.053202494978904724,0.06604388356208801,0.23916293680667877,0.13052800297737122,487.0126037597656,0.4878048896789551,487.0126037597656,0.0,4.103586673736572,0.0,0.024547923356294632,0.0,0.014091315679252148,0.0,0.13426092267036438,0.13799867033958435,0.30851471424102783,0.0,-0.5181000232696533,0.05910003185272217,-0.08123757690191269,0.01215808093547821,0.030019182711839676,0.076003797352314,0.12678897380828857,0.25980859994888306,998.729248046875,-1.0,998.729248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531000077724457,0.05909999832510948,0.0,0.0,shot_foot,1487.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.39590001106262207,0.21459999680519104,-0.0038220277056097984,0.00017802385264076293,0.0038261713925749063,0.0005714292638003826,0.30379265546798706,0.30379265546798706,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10409999638795853,0.28540000319480896,0.0,0.0,0.4043463170528412,0.2828732132911682,0.001964583760127425,0.006135846022516489,0.034501004964113235,0.0024249267298728228,0.2898278534412384,0.423068642616272,731.186767578125,0.0,999.0,731.186767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.14083902537822723,0.224419504404068,0.0,0.0,0.13734528422355652,0.12099798768758774,0.04298678785562515,0.029062116518616676,0.03928942605853081,0.03838780149817467,0.07614277303218842,0.2522459328174591,442.27899169921875,0.0,0.0,442.27899169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.09043072909116745,0.10686653852462769,0.0,0.0,-0.047600001096725464,0.3206999897956848,-0.06936569511890411,0.018855202943086624,0.06121683493256569,-0.07466067373752594,-0.18911708891391754,0.43496355414390564,-998.1780395507812,0.0,0.0,-998.1780395507812,0.0,0.0,0.0,0.0,0.0,0.0,0.047600001096725464,-0.3206999897956848,0.0,0.0,cross,804.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.3068999946117401,0.39879998564720154,-0.0711321234703064,-0.017291231080889702,0.07320358604192734,-0.0767638310790062,0.7130213379859924,0.21801158785820007,0.7130213379859924,1.0,0.7130213379859924,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931000053882599,0.10119999945163727,0.0,0.0,0.4322853684425354,0.46278297901153564,0.009098765440285206,0.0038396043237298727,0.066597580909729,0.0014189068460837007,0.46727418899536133,0.3583391606807709,0.4199623465538025,0.9268292784690857,0.4225957989692688,536.2450561523438,4.221958637237549,0.024390242993831635,0.09925123304128647,0.00017682925681583583,0.0817268043756485,8.536585482943337e-06,0.20879271626472473,0.10976830124855042,0.39024388790130615,0.04878048598766327,0.24868658185005188,0.1285320520401001,0.06933064013719559,0.04006858915090561,0.04554693400859833,0.05799844115972519,0.23059777915477753,0.16306954622268677,0.2290574312210083,0.26041653752326965,0.2248552441596985,497.9498291015625,15.108597755432129,0.15425744652748108,0.12014598399400711,0.0011183663737028837,0.06589829921722412,5.3990101150702685e-05,0.1511155217885971,0.0765279233455658,0.8800789713859558,0.2154088020324707,0.5570999979972839,0.4171000123023987,0.0667126402258873,0.10677841305732727,0.07332450896501541,0.019586389884352684,-0.21596577763557434,-0.3138618469238281,-0.08710545301437378,0.0,-0.08710545301437378,-0.3138618469238281,0.0,0.0,0.13382114470005035,0.0,-0.07831832766532898,0.0,-0.18730001151561737,0.21450001001358032,2.0,0.0,offside,1828.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.4580000042915344,0.05270000174641609,-0.039116278290748596,-0.07925896346569061,0.08838589489459991,-0.06877456605434418,0.7193789482116699,0.44926750659942627,0.7193789482116699,1.0,0.7193789482116699,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999433755875,0.447299987077713,0.0,0.0,0.5198121666908264,0.2999829053878784,-0.002597303129732609,-0.010508541949093342,0.07613977044820786,0.0009007544722408056,0.4583927392959595,0.37525784969329834,560.6602783203125,0.4390243887901306,560.6602783203125,999.0,0.6919832229614258,0.0,0.0,0.0,0.0,0.0,0.1128707155585289,0.3276561200618744,0.0,0.0,0.15010754764080048,0.30308759212493896,0.0439067967236042,0.08842378854751587,0.06376899778842926,0.08109632879495621,0.20053298771381378,0.11821682006120682,495.49420166015625,0.49626797437667847,495.49420166015625,0.0,3.0724709033966064,0.0,0.0,0.0,0.0,0.0,0.10092075169086456,0.15655794739723206,0.0,0.0,-0.1812000274658203,-0.5812000036239624,-0.024986401200294495,-0.06278253346681595,0.042690057307481766,0.008939103223383427,0.6554796695709229,0.18793806433677673,0.6554796695709229,0.0,0.6554796695709229,0.0,-12.734855651855469,0.0,0.0,0.0,0.0,0.0,-0.18119999766349792,0.2799999713897705,0.0,0.0,short_pass,1404.0,923b7349-2a0f-408f-81f5-f6e68e575073
0.7724999785423279,0.3953000009059906,0.02391231618821621,0.011615503579378128,0.026584183797240257,-0.10465259104967117,0.29192179441452026,0.29192179441452026,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27250000834465027,0.1046999990940094,0.0,0.0,0.6109219193458557,0.3937292695045471,0.005339622963219881,0.001469242270104587,0.05459682643413544,-0.003187292953953147,0.30055156350135803,0.3494648039340973,511.7868347167969,0.31707316637039185,511.81439208984375,560.538818359375,0.34771111607551575,0.0,0.007174389902502298,0.07586613297462463,0.0011768293334171176,0.03095158375799656,0.2145756036043167,0.10660242289304733,0.46341463923454285,1.4390244483947754,0.21778017282485962,0.0995403602719307,0.07060885429382324,0.02647421695291996,0.05231013521552086,0.05461805686354637,0.10201144218444824,0.11858825385570526,499.2451477050781,0.46533623337745667,499.2168273925781,495.6314697265625,2.199118137359619,0.0,0.04537482187151909,0.1182641014456749,0.00744292140007019,0.04233148321509361,0.11700083315372467,0.0991850197315216,0.4986597001552582,1.7537248134613037,0.7035999894142151,0.17960001528263092,0.14855432510375977,0.034167952835559845,-0.1317826211452484,-0.0010614109924063087,-0.1448860466480255,-0.32513511180877686,-998.9298706054688,0.0,-998.5940551757812,-998.9298706054688,14.256155967712402,0.0,0.0,0.3473051190376282,0.0,0.03322036191821098,-0.25700002908706665,-0.17960000038146973,1.0,2.0,cross,2808.0,dbe87b9f-9fdb-42cd-a8e3-86bd3cda660d
0.31299999356269836,0.3797000050544739,-0.059828080236911774,0.0004242421709932387,0.05982958525419235,0.033274393528699875,0.2223535180091858,0.2223535180091858,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18700000643730164,0.12030000239610672,0.0,0.0,0.5013244152069092,0.4183366298675537,-0.0015326987486332655,-0.002804010407999158,0.05958035588264465,0.0010373321129009128,0.22808979451656342,0.22253219783306122,925.907958984375,0.0,925.9180908203125,925.907958984375,0.9525198340415955,0.0,0.0,0.01957320235669613,0.0,0.01710573583841324,0.18648536503314972,0.08211220055818558,0.0,0.19512194395065308,0.21261808276176453,0.05332772061228752,0.06768378615379333,0.018078451976180077,0.03699079528450966,0.04289922118186951,0.0743999034166336,0.07859990745782852,260.1363220214844,0.0,260.1005859375,260.1363220214844,4.548696517944336,0.0,0.0,0.06969229131937027,0.0,0.06095121055841446,0.10213430970907211,0.05263408273458481,0.0,0.7397927045822144,0.19159996509552002,0.05169999599456787,0.09894982725381851,0.0581013485789299,0.04107261821627617,0.04619225487112999,0.09200729429721832,0.1705400049686432,998.9634399414062,0.0,998.8645629882812,998.9634399414062,-27.36677360534668,0.0,0.0,-0.2568647861480713,0.0,-0.23351354897022247,0.1915999948978424,-0.05169999599456787,0.0,-4.0,ball_carry,1770.0,dbe87b9f-9fdb-42cd-a8e3-86bd3cda660d
0.1444000005722046,0.6029000282287598,-0.05830224230885506,0.004384726285934448,0.05846688896417618,-0.0128370001912117,0.37018883228302,0.37018883228302,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555999994277954,0.10289999842643738,0.0,0.0,0.2947682738304138,0.6436632871627808,-0.005937348119914532,-0.0005956549430266023,0.07444902509450912,-0.00016032795247156173,0.3576953113079071,0.3576953113079071,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134317308664322,0.25133657455444336,0.0,0.0,0.12832248210906982,0.23978522419929504,0.03966270387172699,0.07509686797857285,0.041299160569906235,0.055210430175065994,0.0936853438615799,0.0936853438615799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11416488140821457,0.12233580648899078,0.0,0.0,-0.20009998977184296,-0.47909998893737793,-0.00025657936930656433,-0.14576539397239685,-0.06859786808490753,-0.08608878403902054,-0.010460525751113892,-0.010460525751113892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010001957416534,-0.22709999978542328,0.0,0.0,tackle,1061.0,dbe87b9f-9fdb-42cd-a8e3-86bd3cda660d
0.19329999387264252,0.5220999717712402,-0.0011096869129687548,-0.004628235939890146,0.004759408999234438,-0.00916335079818964,0.24543353915214539,0.30749520659446716,0.24543353915214539,1.0,0.24543353915214539,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3066999912261963,0.022099999710917473,0.0,0.0,0.3405585289001465,0.5032951831817627,-0.005179837811738253,-0.002657806035131216,0.03640081360936165,-0.000411546032410115,0.21739283204078674,0.23540887236595154,682.331298828125,0.26829269528388977,731.0469360351562,925.932373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.20475366711616516,0.052709758281707764,0.0731707289814949,0.0,0.16424347460269928,0.06739094108343124,0.04913175851106644,0.015063297934830189,0.03673836961388588,0.02309170924127102,0.08875101804733276,0.11820635944604874,464.7426452636719,0.44307076930999756,442.5099792480469,260.0497741699219,0.0,0.0,0.0,0.0,0.0,0.0,0.10233980417251587,0.042119815945625305,0.26041650772094727,0.0,-0.24129998683929443,-0.13950002193450928,-0.008439779281616211,-0.008215251378715038,-0.011395805515348911,0.007243433501571417,0.15804064273834229,0.0001792609691619873,-998.7020874023438,1.0,-998.7020874023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013100005686283112,-0.02229999750852585,1.0,0.0,goal,1219.0,dbe87b9f-9fdb-42cd-a8e3-86bd3cda660d
